step,t,true_n,true_e,true_d,true_vn,true_ve,true_vd,true_qw,true_qx,true_qy,true_qz,true_wx,true_wy,true_wz,est_n,est_e,est_d,est_vn,est_ve,est_vd,est_qw,est_qx,est_qy,est_qz,est_wx,est_wy,est_wz,m0,m1,m2,m3,imu_ax,imu_ay,imu_az,imu_gx,imu_gy,imu_gz
1165,4.660000,0.000000,-0.000000,-4.988293,0.000000,-0.000000,-0.085862,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.947830,0.000000,-0.000000,-0.047130,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.498284,0.498284,0.498284,0.498284,0.000000,-0.000000,-9.778518,0.000000,0.000000,0.000000
1166,4.664000,0.000000,-0.000000,-4.988636,0.000000,-0.000000,-0.085734,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.948018,0.000000,-0.000000,-0.047163,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.498273,0.498273,0.498273,0.498273,0.000000,0.000000,-9.778314,0.000000,0.000000,0.000000
1167,4.668000,0.000000,-0.000000,-4.988978,0.000000,-0.000000,-0.085606,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.948206,0.000000,-0.000000,-0.047196,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.498263,0.498263,0.498263,0.498263,0.000000,0.000000,-9.778110,0.000000,0.000000,0.000000
1168,4.672000,0.000000,-0.000000,-4.989320,0.000000,-0.000000,-0.085477,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.948395,0.000000,-0.000000,-0.047229,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.498253,0.498253,0.498253,0.498253,0.000000,-0.000000,-9.777905,0.000000,0.000000,0.000000
1169,4.676000,0.000000,-0.000000,-4.989661,0.000000,-0.000000,-0.085347,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.948583,0.000000,-0.000000,-0.047261,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.498242,0.498242,0.498242,0.498242,0.000000,-0.000000,-9.777701,0.000000,0.000000,0.000000
1170,4.680000,0.000000,-0.000000,-4.990002,0.000000,-0.000000,-0.085216,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.948771,0.000000,-0.000000,-0.047293,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.498232,0.498232,0.498232,0.498232,0.000000,0.000000,-9.777498,0.000000,0.000000,0.000000
1171,4.684000,0.000000,-0.000000,-4.990343,0.000000,-0.000000,-0.085084,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.948960,0.000000,-0.000000,-0.047325,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.498222,0.498222,0.498222,0.498222,0.000000,-0.000000,-9.777294,0.000000,0.000000,0.000000
1172,4.688000,0.000000,-0.000000,-4.990683,0.000000,-0.000000,-0.084952,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.949149,0.000000,-0.000000,-0.047357,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.498212,0.498212,0.498212,0.498212,0.000000,-0.000000,-9.777091,0.000000,0.000000,0.000000
1173,4.692000,0.000000,-0.000000,-4.991022,0.000000,-0.000000,-0.084818,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.949338,0.000000,-0.000000,-0.047389,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.498201,0.498201,0.498201,0.498201,0.000000,0.000000,-9.776888,0.000000,0.000000,0.000000
1174,4.696000,0.000000,-0.000000,-4.991360,0.000000,-0.000000,-0.084684,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.949527,0.000000,-0.000000,-0.047420,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.498191,0.498191,0.498191,0.498191,0.000000,0.000000,-9.776686,0.000000,0.000000,0.000000
1175,4.700000,0.000000,-0.000000,-4.991699,0.000000,-0.000000,-0.084549,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.949717,0.000000,-0.000000,-0.047451,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.498181,0.498181,0.498181,0.498181,0.000000,-0.000000,-9.776483,0.000000,0.000000,0.000000
1176,4.704000,0.000000,-0.000000,-4.992036,0.000000,-0.000000,-0.084414,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.949906,0.000000,-0.000000,-0.047482,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.498170,0.498170,0.498170,0.498170,0.000000,-0.000000,-9.776280,0.000000,0.000000,0.000000
1177,4.708000,0.000000,-0.000000,-4.992373,0.000000,-0.000000,-0.084277,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.950095,0.000000,-0.000000,-0.047513,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.498160,0.498160,0.498160,0.498160,0.000000,0.000000,-9.776078,0.000000,0.000000,0.000000
1178,4.712000,0.000000,-0.000000,-4.992710,0.000000,-0.000000,-0.084140,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.950285,0.000000,-0.000000,-0.047543,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.498150,0.498150,0.498150,0.498150,0.000000,0.000000,-9.775876,0.000000,0.000000,0.000000
1179,4.716000,0.000000,-0.000000,-4.993046,0.000000,-0.000000,-0.084002,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.950475,0.000000,-0.000000,-0.047574,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.498140,0.498140,0.498140,0.498140,0.000000,-0.000000,-9.775675,0.000000,0.000000,0.000000
1180,4.720000,0.000000,-0.000000,-4.993382,0.000000,-0.000000,-0.083863,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.950665,0.000000,-0.000000,-0.047604,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.498130,0.498130,0.498130,0.498130,0.000000,0.000000,-9.775473,0.000000,0.000000,0.000000
1181,4.724000,0.000000,-0.000000,-4.993716,0.000000,-0.000000,-0.083723,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.950854,0.000000,-0.000000,-0.047633,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.498119,0.498119,0.498119,0.498119,0.000000,-0.000000,-9.775271,0.000000,0.000000,0.000000
1182,4.728000,0.000000,-0.000000,-4.994051,0.000000,-0.000000,-0.083583,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.951045,0.000000,-0.000000,-0.047663,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.498109,0.498109,0.498109,0.498109,0.000000,0.000000,-9.775071,0.000000,0.000000,0.000000
1183,4.732000,0.000000,-0.000000,-4.994384,0.000000,-0.000000,-0.083441,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.951235,0.000000,-0.000000,-0.047692,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.498099,0.498099,0.498099,0.498099,0.000000,0.000000,-9.774870,0.000000,0.000000,0.000000
1184,4.736000,0.000000,-0.000000,-4.994718,0.000000,-0.000000,-0.083299,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.951425,0.000000,-0.000000,-0.047722,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.498089,0.498089,0.498089,0.498089,0.000000,-0.000000,-9.774670,0.000000,0.000000,0.000000
1185,4.740000,0.000000,-0.000000,-4.995050,0.000000,-0.000000,-0.083156,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.951615,0.000000,-0.000000,-0.047751,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.498079,0.498079,0.498079,0.498079,0.000000,-0.000000,-9.774468,0.000000,0.000000,0.000000
1186,4.744000,0.000000,-0.000000,-4.995382,0.000000,-0.000000,-0.083013,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.951806,0.000000,-0.000000,-0.047779,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.498069,0.498069,0.498069,0.498069,0.000000,-0.000000,-9.774269,0.000000,0.000000,0.000000
1187,4.748000,0.000000,-0.000000,-4.995714,0.000000,-0.000000,-0.082868,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.951997,0.000000,-0.000000,-0.047808,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.498059,0.498059,0.498059,0.498059,0.000000,0.000000,-9.774069,0.000000,0.000000,0.000000
1188,4.752000,0.000000,-0.000000,-4.996045,0.000000,-0.000000,-0.082723,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.952188,0.000000,-0.000000,-0.047836,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.498049,0.498049,0.498049,0.498049,0.000000,-0.000000,-9.773870,0.000000,0.000000,0.000000
1189,4.756000,0.000000,-0.000000,-4.996375,0.000000,-0.000000,-0.082577,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.952378,0.000000,-0.000000,-0.047864,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.498038,0.498038,0.498038,0.498038,0.000000,0.000000,-9.773670,0.000000,0.000000,0.000000
1190,4.760000,0.000000,-0.000000,-4.996705,0.000000,-0.000000,-0.082430,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.952569,0.000000,-0.000000,-0.047892,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.498028,0.498028,0.498028,0.498028,0.000000,-0.000000,-9.773471,0.000000,0.000000,0.000000
1191,4.764000,0.000000,-0.000000,-4.997034,0.000000,-0.000000,-0.082282,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.952761,0.000000,-0.000000,-0.047919,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.498018,0.498018,0.498018,0.498018,0.000000,-0.000000,-9.773272,0.000000,0.000000,0.000000
1192,4.768000,0.000000,-0.000000,-4.997362,0.000000,-0.000000,-0.082133,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.952952,0.000000,-0.000000,-0.047947,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.498008,0.498008,0.498008,0.498008,0.000000,-0.000000,-9.773073,0.000000,0.000000,0.000000
1193,4.772000,0.000000,-0.000000,-4.997690,0.000000,-0.000000,-0.081984,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.953143,0.000000,-0.000000,-0.047974,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.497998,0.497998,0.497998,0.497998,0.000000,-0.000000,-9.772875,0.000000,0.000000,0.000000
1194,4.776000,0.000000,-0.000000,-4.998017,0.000000,-0.000000,-0.081834,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.953334,0.000000,-0.000000,-0.048001,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.497988,0.497988,0.497988,0.497988,0.000000,0.000000,-9.772676,0.000000,0.000000,0.000000
1195,4.780000,0.000000,-0.000000,-4.998344,0.000000,-0.000000,-0.081683,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.953526,0.000000,-0.000000,-0.048027,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.497978,0.497978,0.497978,0.497978,0.000000,0.000000,-9.772479,0.000000,0.000000,0.000000
1196,4.784000,0.000000,-0.000000,-4.998671,0.000000,-0.000000,-0.081532,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.953718,0.000000,-0.000000,-0.048053,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.497968,0.497968,0.497968,0.497968,0.000000,0.000000,-9.772281,0.000000,0.000000,0.000000
1197,4.788000,0.000000,-0.000000,-4.998996,0.000000,-0.000000,-0.081379,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.953909,0.000000,-0.000000,-0.048080,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.497958,0.497958,0.497958,0.497958,0.000000,-0.000000,-9.772083,0.000000,0.000000,0.000000
1198,4.792000,0.000000,-0.000000,-4.999321,0.000000,-0.000000,-0.081226,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.954101,0.000000,-0.000000,-0.048105,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.497949,0.497949,0.497949,0.497949,0.000000,-0.000000,-9.771887,0.000000,0.000000,0.000000
1199,4.796000,0.000000,-0.000000,-4.999645,0.000000,-0.000000,-0.081072,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.954293,0.000000,-0.000000,-0.048131,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.497939,0.497939,0.497939,0.497939,0.000000,-0.000000,-9.771690,0.000000,0.000000,0.000000
1200,4.800000,0.000000,-0.000000,-4.999969,0.000000,-0.000000,-0.080917,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.954485,0.000000,-0.000000,-0.048156,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.497929,0.497929,0.497929,0.497929,0.000000,0.000000,-9.771494,0.000000,0.000000,0.000000
1201,4.804000,0.000000,-0.000000,-5.000292,0.000000,-0.000000,-0.080761,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.954678,0.000000,-0.000000,-0.048181,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.497919,0.497919,0.497919,0.497919,0.000000,-0.000000,-9.771297,0.000000,0.000000,0.000000
1202,4.808000,0.000000,-0.000000,-5.000614,0.000000,-0.000000,-0.080605,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.954870,0.000000,-0.000000,-0.048206,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.497909,0.497909,0.497909,0.497909,0.000000,-0.000000,-9.771102,0.000000,0.000000,0.000000
1203,4.812000,0.000000,-0.000000,-5.000936,0.000000,-0.000000,-0.080448,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.955062,0.000000,-0.000000,-0.048231,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.497899,0.497899,0.497899,0.497899,0.000000,0.000000,-9.770905,0.000000,0.000000,0.000000
1204,4.816000,0.000000,-0.000000,-5.001257,0.000000,-0.000000,-0.080290,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.955255,0.000000,-0.000000,-0.048255,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.497889,0.497889,0.497889,0.497889,0.000000,-0.000000,-9.770711,0.000000,0.000000,0.000000
1205,4.820000,0.000000,-0.000000,-5.001578,0.000000,-0.000000,-0.080131,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.955447,0.000000,-0.000000,-0.048279,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.497880,0.497880,0.497880,0.497880,0.000000,0.000000,-9.770515,0.000000,0.000000,0.000000
1206,4.824000,0.000000,-0.000000,-5.001898,0.000000,-0.000000,-0.079972,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.955640,0.000000,-0.000000,-0.048303,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.497870,0.497870,0.497870,0.497870,0.000000,0.000000,-9.770321,0.000000,0.000000,0.000000
1207,4.828000,0.000000,-0.000000,-5.002217,0.000000,-0.000000,-0.079811,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.955832,0.000000,-0.000000,-0.048326,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.497860,0.497860,0.497860,0.497860,0.000000,-0.000000,-9.770126,0.000000,0.000000,0.000000
1208,4.832000,0.000000,-0.000000,-5.002535,0.000000,-0.000000,-0.079650,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.956025,0.000000,-0.000000,-0.048349,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.497850,0.497850,0.497850,0.497850,0.000000,0.000000,-9.769933,0.000000,0.000000,0.000000
1209,4.836000,0.000000,-0.000000,-5.002853,0.000000,-0.000000,-0.079489,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.956218,0.000000,-0.000000,-0.048372,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.497840,0.497840,0.497840,0.497840,0.000000,0.000000,-9.769739,0.000000,0.000000,0.000000
1210,4.840000,0.000000,-0.000000,-5.003170,0.000000,-0.000000,-0.079326,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.956411,0.000000,-0.000000,-0.048395,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.497831,0.497831,0.497831,0.497831,0.000000,-0.000000,-9.769546,0.000000,0.000000,0.000000
1211,4.844000,0.000000,-0.000000,-5.003488,0.000000,-0.000000,-0.079163,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.956604,0.000000,-0.000000,-0.048417,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.497821,0.497821,0.497821,0.497821,0.000000,-0.000000,-9.769353,0.000000,0.000000,0.000000
1212,4.848000,0.000000,-0.000000,-5.003803,0.000000,-0.000000,-0.078999,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.956798,0.000000,-0.000000,-0.048440,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.497811,0.497811,0.497811,0.497811,0.000000,0.000000,-9.769159,0.000000,0.000000,0.000000
1213,4.852000,0.000000,-0.000000,-5.004119,0.000000,-0.000000,-0.078834,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.956991,0.000000,-0.000000,-0.048461,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.497802,0.497802,0.497802,0.497802,0.000000,0.000000,-9.768968,0.000000,0.000000,0.000000
1214,4.856000,0.000000,-0.000000,-5.004433,0.000000,-0.000000,-0.078668,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.957184,0.000000,-0.000000,-0.048483,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.497792,0.497792,0.497792,0.497792,0.000000,0.000000,-9.768775,0.000000,0.000000,0.000000
1215,4.860000,0.000000,-0.000000,-5.004747,0.000000,-0.000000,-0.078502,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.957378,0.000000,-0.000000,-0.048504,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.497782,0.497782,0.497782,0.497782,0.000000,0.000000,-9.768583,0.000000,0.000000,0.000000
1216,4.864000,0.000000,-0.000000,-5.005061,0.000000,-0.000000,-0.078334,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.957572,0.000000,-0.000000,-0.048525,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.497773,0.497773,0.497773,0.497773,0.000000,0.000000,-9.768393,0.000000,0.000000,0.000000
1217,4.868000,0.000000,-0.000000,-5.005373,0.000000,-0.000000,-0.078166,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.957765,0.000000,-0.000000,-0.048546,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.497763,0.497763,0.497763,0.497763,0.000000,0.000000,-9.768201,0.000000,0.000000,0.000000
1218,4.872000,0.000000,-0.000000,-5.005685,0.000000,-0.000000,-0.077998,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.957959,0.000000,-0.000000,-0.048567,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.497754,0.497754,0.497754,0.497754,0.000000,0.000000,-9.768010,0.000000,0.000000,0.000000
1219,4.876000,0.000000,-0.000000,-5.005997,0.000000,-0.000000,-0.077828,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.958152,0.000000,-0.000000,-0.048587,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.497744,0.497744,0.497744,0.497744,0.000000,0.000000,-9.767820,0.000000,0.000000,0.000000
1220,4.880000,0.000000,-0.000000,-5.006307,0.000000,-0.000000,-0.077658,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.958346,0.000000,-0.000000,-0.048607,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.497735,0.497735,0.497735,0.497735,0.000000,-0.000000,-9.767630,0.000000,0.000000,0.000000
1221,4.884000,0.000000,-0.000000,-5.006617,0.000000,-0.000000,-0.077487,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.958540,0.000000,-0.000000,-0.048626,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.497725,0.497725,0.497725,0.497725,0.000000,-0.000000,-9.767440,0.000000,0.000000,0.000000
1222,4.888000,0.000000,-0.000000,-5.006927,0.000000,-0.000000,-0.077315,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.958735,0.000000,-0.000000,-0.048645,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.497716,0.497716,0.497716,0.497716,0.000000,-0.000000,-9.767251,0.000000,0.000000,0.000000
1223,4.892000,0.000000,-0.000000,-5.007235,0.000000,-0.000000,-0.077143,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.958929,0.000000,-0.000000,-0.048664,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.497706,0.497706,0.497706,0.497706,0.000000,0.000000,-9.767062,0.000000,0.000000,0.000000
1224,4.896000,0.000000,-0.000000,-5.007543,0.000000,-0.000000,-0.076969,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.959123,0.000000,-0.000000,-0.048683,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.497697,0.497697,0.497697,0.497697,0.000000,0.000000,-9.766873,0.000000,0.000000,0.000000
1225,4.900000,0.000000,-0.000000,-5.007850,0.000000,-0.000000,-0.076795,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.959317,0.000000,-0.000000,-0.048702,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.497687,0.497687,0.497687,0.497687,0.000000,-0.000000,-9.766685,0.000000,0.000000,0.000000
